hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,i,model,auc,dataset,mpwmutualinf,varOfDists,knn5auc,knn9auc,knn15auc,knnsqrtauc,knn5a3auc,knn5a5auc,knn5a9auc,knn5asqrtauc,pxauc,px2auc,px3auc,px4auc,px5auc,pxvitaauc,aranks,total,acount,Column1,Column2
32,8,3,relu,Dense,128,16,0.1,4,0.19047619,0.042890834,0.08597103,0.858231707,1,0.25,0.05,1,svae,0.84070122,ecoli,0.82505425,2.789001406,0.881097561,0.903963415,0.917682927,0.920731707,0.870426829,0.897865854,0.928353659,0.93445122,0.577743902,0.658536585,0.333841463,0.117378049,0.362804878,0.861280488,"[48, 57, 57, 57]",57,16,0.861280488,Vita
32,8,3,relu,Dense,128,16,0.1,5,0.285714286,0.042890834,0.08597103,0.858231707,1,0.25,0.05,1,svae,0.864329268,ecoli,0.82505425,2.789001406,0.881097561,0.903963415,0.917682927,0.920731707,0.870426829,0.897865854,0.928353659,0.93445122,0.577743902,0.658536585,0.333841463,0.117378049,0.362804878,0.861280488,"[51, 56, 56, 56, 55]",57,16,0.861280488,Vita
32,8,3,relu,Dense,128,16,0.1,1,0,0.033549958,0.10644621,0.75,1,0.0625,0.01,1,svae,0.78125,ecoli,0.833095583,0,0.897865854,0.910060976,0.929878049,0.926829268,0.887195122,0.897865854,0.910060976,0.926829268,0.658536585,0.721036585,0.393292683,0.120426829,0.352134146,0.846036585,[57],57,16,0.846036585,Vita
32,8,3,relu,Dense,128,16,0.1,2,0.315789474,0.033549958,0.10644621,0.75,1,0.0625,0.01,1,svae,0.81554878,ecoli,0.833095583,0,0.897865854,0.910060976,0.929878049,0.926829268,0.887195122,0.897865854,0.910060976,0.926829268,0.658536585,0.721036585,0.393292683,0.120426829,0.352134146,0.846036585,"[45, 57]",57,16,0.846036585,Vita
32,8,3,relu,Dense,128,16,0.1,1,0.117647059,0.038157062,0.100155603,0.5625,NaN,0,0.005,1,svae,0.682164634,ecoli,0.846797445,NaN,0.913109756,0.931402439,0.93902439,0.93445122,0.899390244,0.913109756,0.931402439,0.93445122,0.670731707,0.766768293,0.37347561,0.092987805,0.379573171,0.93597561,[57],57,16,0.93597561,Vita
32,8,3,relu,Dense,1024,16,0.1,1,0,0.034075589,0.081417538,0.705792683,0.333333333,0.0625,0.05,1,svae,0.611280488,ecoli,0.795374616,37.32460425,0.905487805,0.926829268,0.93597561,0.93597561,0.894817073,0.905487805,0.929878049,0.9375,0.519817073,0.62347561,0.321646341,0.120426829,0.361280488,0.856707317,[57],57,16,0.856707317,Vita
32,8,3,relu,Dense,1024,16,0.1,2,0,0.034075589,0.081417538,0.705792683,0.333333333,0.0625,0.05,1,svae,0.611280488,ecoli,0.795374616,37.32460425,0.905487805,0.926829268,0.93597561,0.93597561,0.894817073,0.905487805,0.929878049,0.9375,0.519817073,0.62347561,0.321646341,0.120426829,0.361280488,0.856707317,"[56, 55]",57,16,0.856707317,Vita
32,8,3,relu,Dense,1024,16,0.1,3,0,0.034075589,0.081417538,0.705792683,0.333333333,0.0625,0.05,1,svae,0.583841463,ecoli,0.795374616,37.32460425,0.905487805,0.926829268,0.93597561,0.93597561,0.894817073,0.905487805,0.929878049,0.9375,0.519817073,0.62347561,0.321646341,0.120426829,0.361280488,0.856707317,"[55, 55, 57]",57,16,0.856707317,Vita
32,8,3,relu,Dense,1024,16,0.1,4,0.117647059,0.034075589,0.081417538,0.705792683,0.333333333,0.0625,0.05,1,svae,0.670731707,ecoli,0.795374616,37.32460425,0.905487805,0.926829268,0.93597561,0.93597561,0.894817073,0.905487805,0.929878049,0.9375,0.519817073,0.62347561,0.321646341,0.120426829,0.361280488,0.856707317,"[53, 54, 55, 54]",57,16,0.856707317,Vita
32,8,3,relu,Dense,1024,16,0.1,5,0,0.034075589,0.081417538,0.705792683,0.333333333,0.0625,0.05,1,svae,0.71722561,ecoli,0.795374616,37.32460425,0.905487805,0.926829268,0.93597561,0.93597561,0.894817073,0.905487805,0.929878049,0.9375,0.519817073,0.62347561,0.321646341,0.120426829,0.361280488,0.856707317,"[54, 54, 54, 54, 55]",57,16,0.856707317,Vita
32,8,3,relu,Dense,1024,16,0.1,1,0.117647059,0.032315827,0.100890255,0.615853659,1,0.25,0.01,1,svae,0.614329268,ecoli,0.826992163,0,0.903963415,0.929878049,0.93902439,0.9375,0.867378049,0.903963415,0.929878049,0.9375,0.731707317,0.492378049,0.265243902,0.083841463,0.240853659,0.902439024,[54],57,16,0.902439024,Vita
32,8,3,relu,Dense,1024,16,0.1,2,0.117647059,0.032315827,0.100890255,0.615853659,1,0.25,0.01,1,svae,0.612804878,ecoli,0.826992163,0,0.903963415,0.929878049,0.93902439,0.9375,0.867378049,0.903963415,0.929878049,0.9375,0.731707317,0.492378049,0.265243902,0.083841463,0.240853659,0.902439024,"[56, 57]",57,16,0.902439024,Vita
32,8,3,relu,Dense,1024,16,0.1,1,0.117647059,0.044035905,0.118887452,0.625,NaN,0,0.005,1,svae,0.606707317,ecoli,0.851931343,NaN,0.911585366,0.931402439,0.94054878,0.93902439,0.896341463,0.911585366,0.931402439,0.93902439,0.722560976,0.649390244,0.301829268,0.051829268,0.304878049,0.875,[56],57,16,0.875,Vita
32,8,3,relu,Dense,128,16,0.1,1,0.315789474,0.032031522,0.089020138,0.824695122,0.75,0.1875,0.05,2,svae,0.730945122,ecoli,0.808912476,12.11075135,0.902439024,0.925304878,0.925304878,0.926829268,0.87804878,0.907012195,0.926829268,0.926829268,0.635670732,0.704268293,0.410060976,0.083841463,0.397865854,0.838414634,[55],57,16,0.838414634,Vita
32,8,3,relu,Dense,128,16,0.1,2,0.222222222,0.032031522,0.089020138,0.824695122,0.75,0.1875,0.05,2,svae,0.94054878,ecoli,0.808912476,12.11075135,0.902439024,0.925304878,0.925304878,0.926829268,0.87804878,0.907012195,0.926829268,0.926829268,0.635670732,0.704268293,0.410060976,0.083841463,0.397865854,0.838414634,"[57, 55]",57,16,0.838414634,Vita
32,8,3,relu,Dense,128,16,0.1,3,0.48,0.032031522,0.089020138,0.824695122,0.75,0.1875,0.05,2,svae,0.884908537,ecoli,0.808912476,12.11075135,0.902439024,0.925304878,0.925304878,0.926829268,0.87804878,0.907012195,0.926829268,0.926829268,0.635670732,0.704268293,0.410060976,0.083841463,0.397865854,0.838414634,"[46, 55, 54]",57,16,0.838414634,Vita
32,8,3,relu,Dense,128,16,0.1,4,0.4,0.032031522,0.089020138,0.824695122,0.75,0.1875,0.05,2,svae,0.87652439,ecoli,0.808912476,12.11075135,0.902439024,0.925304878,0.925304878,0.926829268,0.87804878,0.907012195,0.926829268,0.926829268,0.635670732,0.704268293,0.410060976,0.083841463,0.397865854,0.838414634,"[46, 54, 54, 54]",57,16,0.838414634,Vita
32,8,3,relu,Dense,128,16,0.1,5,0.19047619,0.032031522,0.089020138,0.824695122,0.75,0.1875,0.05,2,svae,0.894054878,ecoli,0.808912476,12.11075135,0.902439024,0.925304878,0.925304878,0.926829268,0.87804878,0.907012195,0.926829268,0.926829268,0.635670732,0.704268293,0.410060976,0.083841463,0.397865854,0.838414634,"[48, 55, 55, 57, 47]",57,16,0.838414634,Vita
32,8,3,relu,Dense,128,16,0.1,1,0.315789474,0.035930839,0.117811035,0.701219512,NaN,0,0.01,2,svae,0.737042683,ecoli,0.819625654,0,0.913109756,0.922256098,0.922256098,0.922256098,0.881097561,0.913109756,0.922256098,0.922256098,0.596036585,0.891768293,0.50152439,0.0625,0.481707317,0.929878049,[54],57,16,0.929878049,Vita
32,8,3,relu,Dense,128,16,0.1,2,0.545454545,0.035930839,0.117811035,0.701219512,NaN,0,0.01,2,svae,0.755335366,ecoli,0.819625654,0,0.913109756,0.922256098,0.922256098,0.922256098,0.881097561,0.913109756,0.922256098,0.922256098,0.596036585,0.891768293,0.50152439,0.0625,0.481707317,0.929878049,"[54, 52]",57,16,0.929878049,Vita
32,8,3,relu,Dense,128,16,0.1,1,0.117647059,0.030013221,0.09368746,0.518292683,NaN,0,0.005,2,svae,0.77820122,ecoli,0.817542355,NaN,0.932926829,0.931402439,0.928353659,0.929878049,0.93445122,0.932926829,0.931402439,0.929878049,0.588414634,0.722560976,0.393292683,0.06402439,0.385670732,0.865853659,[57],57,16,0.865853659,Vita
32,8,3,relu,Dense,1024,16,0.1,1,0.222222222,0.036759116,0.109299929,0.890243902,1,0.25,0.05,2,svae,0.679878049,ecoli,0.805811061,8.778017067,0.888719512,0.914634146,0.920731707,0.920731707,0.881097561,0.919207317,0.925304878,0.925304878,0.576219512,0.75152439,0.379573171,0.094512195,0.382621951,0.864329268,[56],57,16,0.864329268,Vita
32,8,3,relu,Dense,1024,16,0.1,2,0.222222222,0.036759116,0.109299929,0.890243902,1,0.25,0.05,2,svae,0.806402439,ecoli,0.805811061,8.778017067,0.888719512,0.914634146,0.920731707,0.920731707,0.881097561,0.919207317,0.925304878,0.925304878,0.576219512,0.75152439,0.379573171,0.094512195,0.382621951,0.864329268,"[53, 55]",57,16,0.864329268,Vita
32,8,3,relu,Dense,1024,16,0.1,3,0.117647059,0.036759116,0.109299929,0.890243902,1,0.25,0.05,2,svae,0.820884146,ecoli,0.805811061,8.778017067,0.888719512,0.914634146,0.920731707,0.920731707,0.881097561,0.919207317,0.925304878,0.925304878,0.576219512,0.75152439,0.379573171,0.094512195,0.382621951,0.864329268,"[46, 57, 57]",57,16,0.864329268,Vita
32,8,3,relu,Dense,1024,16,0.1,4,0.222222222,0.036759116,0.109299929,0.890243902,1,0.25,0.05,2,svae,0.788109756,ecoli,0.805811061,8.778017067,0.888719512,0.914634146,0.920731707,0.920731707,0.881097561,0.919207317,0.925304878,0.925304878,0.576219512,0.75152439,0.379573171,0.094512195,0.382621951,0.864329268,"[51, 48, 57, 51]",57,16,0.864329268,Vita
32,8,3,relu,Dense,1024,16,0.1,5,0.210526316,0.036759116,0.109299929,0.890243902,1,0.25,0.05,2,svae,0.945121951,ecoli,0.805811061,8.778017067,0.888719512,0.914634146,0.920731707,0.920731707,0.881097561,0.919207317,0.925304878,0.925304878,0.576219512,0.75152439,0.379573171,0.094512195,0.382621951,0.864329268,"[56, 43, 55, 49, 47]",57,16,0.864329268,Vita
32,8,3,relu,Dense,1024,16,0.1,1,0.117647059,0.033938284,0.105566649,0.719512195,NaN,0,0.01,2,svae,0.710365854,ecoli,0.840786612,0,0.926829268,0.928353659,0.926829268,0.928353659,0.923780488,0.926829268,0.928353659,0.928353659,0.657012195,0.606707317,0.307926829,0.074695122,0.297256098,0.93902439,[55],57,16,0.93902439,Vita
32,8,3,relu,Dense,1024,16,0.1,2,0.315789474,0.033938284,0.105566649,0.719512195,NaN,0,0.01,2,svae,0.833079268,ecoli,0.840786612,0,0.926829268,0.928353659,0.926829268,0.928353659,0.923780488,0.926829268,0.928353659,0.928353659,0.657012195,0.606707317,0.307926829,0.074695122,0.297256098,0.93902439,"[55, 57]",57,16,0.93902439,Vita
32,8,3,relu,Dense,1024,16,0.1,1,0.222222222,0.032803795,0.118242147,0.65625,NaN,0,0.005,2,svae,0.592987805,ecoli,0.815747876,NaN,0.93597561,0.932926829,0.929878049,0.932926829,0.925304878,0.93597561,0.932926829,0.932926829,0.550304878,0.8125,0.464939024,0.0625,0.448170732,0.913109756,[54],57,16,0.913109756,Vita
32,8,3,relu,Dense,128,16,0.1,1,0.315789474,0.034843337,0.094482248,0.835365854,1,0.3125,0.05,3,svae,0.722560976,ecoli,0.857188912,21.26467751,0.908536585,0.911585366,0.894817073,0.905487805,0.943597561,0.932926829,0.922256098,0.913109756,0.533536585,0.783536585,0.396341463,0.166158537,0.423780488,0.875,[57],57,16,0.875,Vita
32,8,3,relu,Dense,128,16,0.1,2,0.315789474,0.034843337,0.094482248,0.835365854,1,0.3125,0.05,3,svae,0.713414634,ecoli,0.857188912,21.26467751,0.908536585,0.911585366,0.894817073,0.905487805,0.943597561,0.932926829,0.922256098,0.913109756,0.533536585,0.783536585,0.396341463,0.166158537,0.423780488,0.875,"[53, 57]",57,16,0.875,Vita
32,8,3,relu,Dense,128,16,0.1,3,0.222222222,0.034843337,0.094482248,0.835365854,1,0.3125,0.05,3,svae,0.954268293,ecoli,0.857188912,21.26467751,0.908536585,0.911585366,0.894817073,0.905487805,0.943597561,0.932926829,0.922256098,0.913109756,0.533536585,0.783536585,0.396341463,0.166158537,0.423780488,0.875,"[53, 54, 47]",57,16,0.875,Vita
32,8,3,relu,Dense,128,16,0.1,4,0.4,0.034843337,0.094482248,0.835365854,1,0.3125,0.05,3,svae,0.882621951,ecoli,0.857188912,21.26467751,0.908536585,0.911585366,0.894817073,0.905487805,0.943597561,0.932926829,0.922256098,0.913109756,0.533536585,0.783536585,0.396341463,0.166158537,0.423780488,0.875,"[56, 45, 44, 56]",57,16,0.875,Vita
32,8,3,relu,Dense,128,16,0.1,5,0.4,0.034843337,0.094482248,0.835365854,1,0.3125,0.05,3,svae,0.886432927,ecoli,0.857188912,21.26467751,0.908536585,0.911585366,0.894817073,0.905487805,0.943597561,0.932926829,0.922256098,0.913109756,0.533536585,0.783536585,0.396341463,0.166158537,0.423780488,0.875,"[52, 48, 42, 53, 56]",57,16,0.875,Vita
32,8,3,relu,Dense,128,16,0.1,1,0.117647059,0.037091094,0.10616086,0.646341463,NaN,0,0.01,3,svae,0.577743902,ecoli,0.816758282,0,0.928353659,0.919207317,0.907012195,0.917682927,0.942073171,0.928353659,0.919207317,0.917682927,0.37347561,0.908536585,0.638719512,0.118902439,0.592987805,0.917682927,[56],57,16,0.917682927,Vita
32,8,3,relu,Dense,128,16,0.1,2,0.222222222,0.037091094,0.10616086,0.646341463,NaN,0,0.01,3,svae,0.692073171,ecoli,0.816758282,0,0.928353659,0.919207317,0.907012195,0.917682927,0.942073171,0.928353659,0.919207317,0.917682927,0.37347561,0.908536585,0.638719512,0.118902439,0.592987805,0.917682927,"[57, 55]",57,16,0.917682927,Vita
32,8,3,relu,Dense,128,16,0.1,1,0.4,0.0376832,0.127013989,0.65625,NaN,0,0.005,3,svae,0.634146341,ecoli,0.844045277,NaN,0.93445122,0.925304878,0.911585366,0.919207317,0.946646341,0.93445122,0.925304878,0.919207317,0.658536585,0.879573171,0.471036585,0.091463415,0.483231707,0.910060976,[55],57,16,0.910060976,Vita
32,8,3,relu,Dense,1024,16,0.1,1,0,0.036810331,0.107585042,0.697408537,0.666666667,0.125,0.05,3,svae,0.583841463,ecoli,0.802131948,10.26282058,0.882621951,0.891768293,0.881097561,0.887195122,0.913109756,0.903963415,0.903963415,0.891768293,0.442073171,0.74695122,0.519817073,0.06554878,0.489329268,0.817073171,[56],57,16,0.817073171,Vita
